pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
516.608 -1.68254 2.4708 494.683 -0.63874 -0.752054 1253.25 0.520366 0.381976 0.56526 0.42533 11.6259 -0.526981 0.225074 1091.58 
362.935 1.104 -0.524455 328.817 2.42203 2.71541 858.273 0.694208 0.775113 0.931293 0.856561 32.6666 -1.7577 1.23325 812.408 
751.36 -0.481616 1.79781 720.124 1.22724 -1.52595 2066.03 0.815333 0.26336 0.810279 0.868413 133.046 -1.57902 0.0530677 1645.83 
335.967 -1.49585 -0.275977 279.888 -0.638123 2.81135 683.873 0.877525 0.789814 0.836199 0.762525 35.9242 -0.525835 0.195593 766.611 
508.275 -0.956689 2.88992 495.01 0.330458 -1.164 1159.8 0.42139 0.622297 0.86609 0.795958 171.817 0.52159 1.68559 1585.65 
510.667 -0.693238 -1.8461 507.067 -1.32822 1.28899 1110.81 0.513946 0.790248 0.874088 0.73174 26.3432 0.728534 0.560453 1150.99 
273.316 -0.668736 1.5126 217.491 0.820649 -3.07573 554.563 0.794555 0.672789 0.801784 0.828476 31.5499 -0.800855 2.27488 807.583 
290.756 0.681277 -1.68212 208.245 -2.21934 1.4455 1111.91 0.739747 0.725185 0.712568 0.889191 15.9113 -2.18077 0.484675 614.644 
260.764 1.06215 0.0231947 236.772 -0.100658 -3.05077 599.776 0.643479 0.548462 0.773311 0.715597 23.9809 -0.69668 0.719875 616.349 
220.261 1.73839 -1.74914 211.851 1.48134 1.6238 449.164 0.725155 0.78629 0.735561 0.785623 20.245 0.404345 1.21946 433.238 
291.186 -0.215167 2.68174 281.194 0.2373 -0.308762 608.509 0.472746 0.296481 0.59108 0.85443 22.9537 -2.21654 1.75668 562.196 
398.715 -0.52318 0.954903 336.863 -0.440524 -2.08145 795.171 0.389847 0.222289 0.791923 0.634764 11.8263 -1.24764 0.833811 1126.25 
371.208 -0.224762 2.72867 236.779 -2.56794 -0.621115 1150.14 0.492182 0.352038 0.506906 0.80976 57.5803 -0.236393 0.384722 786.169 
394.821 -1.90416 -0.300346 368.981 -0.933862 2.77414 860.189 0.550461 0.835171 0.70628 0.946135 39.2777 2.98323 0.141982 761.736 
608.958 0.273365 1.60001 323.413 1.09818 -1.22286 961.402 0.761731 0.660788 0.819067 0.894452 42.1801 -1.8798 0.338226 1235.82 
302.493 0.849315 -0.2745 272.513 1.65066 2.92271 634.549 0.776105 0.447907 0.750138 0.766611 8.17897 -0.821376 0.546876 616.874 
210.103 2.71867 -0.520934 206.507 -0.345448 2.73722 1010.83 0.638684 0.750678 0.793126 0.688595 54.7915 2.99035 0.253127 539.74 
264.852 2.46872 2.9148 237.627 -0.320388 -0.242059 1105.87 0.473583 0.512088 0.612434 0.771355 25.3451 0.338677 0.580736 509.74 
258.345 -1.95053 2.01116 230.619 -1.4752 -1.10715 554.248 0.361698 0.562032 0.840137 0.759667 23.8315 3.0922 1.05775 526.204 
458.147 0.108575 2.85293 354.46 0.0390041 -0.266595 841.144 0.684542 0.427926 0.87997 0.62375 25.4266 0.304206 0.570801 944.166 
264.859 0.755144 -2.53328 246.03 2.39887 0.702174 703.568 0.811355 0.789015 0.751749 0.664203 27.0835 0.618743 0.0104302 552.498 
291.904 -0.0792625 2.22679 248.662 -0.138865 -0.852864 566.678 0.456933 0.552199 0.729922 0.708196 75.5169 -0.880472 0.0276079 562.436 
318.866 -0.221192 -1.34736 273.393 1.30736 1.84798 789.64 0.740465 0.736183 0.680132 0.757835 30.7001 -1.0308 0.316564 1268.56 
529.29 2.14966 -2.66808 417.843 -1.80417 0.39068 3465.67 0.51886 0.420505 0.711815 0.524391 90.7005 0.408805 0.0181259 965.729 
425.263 -0.0945365 -0.663245 211.657 1.13106 2.3338 741.086 0.596489 0.459862 0.622577 0.711158 86.0278 2.56927 0.0909179 842.693 
735.412 1.23399 -2.38125 668.01 0.446902 0.716094 1544.05 0.217526 0.606204 0.912936 0.672571 44.9339 0.344592 0.371502 1476.79 
397.482 -0.752095 -1.65174 237.419 1.61126 1.00159 1109.18 0.456171 0.461033 0.870405 0.824737 58.4247 1.71055 0.220697 792.175 
275.116 -0.385723 1.87212 260.993 -0.00644042 -1.46583 552.61 0.790826 0.581472 0.718428 0.889453 5.32363 -0.790222 0.675607 558.108 
289.858 1.69203 0.382662 206.435 -0.0303308 -2.65887 713.821 0.428786 0.314631 0.80788 0.89427 12.531 0.928172 0.445451 573.624 
358.83 2.10588 2.19888 274.762 0.694568 -1.24407 805.661 0.598371 0.711435 0.860653 0.91603 114.976 -1.358 0.113937 875.959 
399.016 -0.591299 -2.84267 357.747 -1.33558 0.364132 824.344 0.414585 0.698752 0.787413 0.874218 57.2429 0.174513 0.189619 763.986 
